Date,Open,High,Low,Close,Volume,Market Cap
2017-07-24,412.58,578.89,409.21,440.7,190952,
2017-07-25,441.35,541.66,338.09,406.9,524908,
2017-07-26,407.08,486.16,321.79,365.82,1784640,
2017-07-27,417.1,460.97,367.78,385.48,533207,
2017-07-28,386.65,465.18,217.06,406.05,1230160,
2017-07-29,410.57,423.73,323.73,384.77,737815,
2017-07-30,385.14,385.14,316.25,345.66,606695,
2017-07-31,346.36,347.83,266.19,294.46,1075960,
2017-08-01,294.6,426.11,210.38,380.01,65988800,6263348571.0
2017-08-02,382.38,756.93,309.33,452.66,416207008,7460771889.0
2017-08-03,448.49,519.28,364.05,364.05,161518000,6000453014.0
2017-08-04,362.18,386.93,233.05,233.05,185038000,3841262261.0
2017-08-05,231.11,273.04,200.98,213.15,144043008,3513302001.0
2017-08-06,212.18,223.7,203.45,220.66,107606000,3637254889.0
2017-08-07,223.76,373.87,223.76,319.69,346545984,5270009227.0
2017-08-08,321.35,386.29,309.61,345.49,274880000,5695399910.0
2017-08-09,345.28,349.32,298.61,303.89,165032000,5010026797.0
2017-08-10,305.21,311.68,274.68,275.95,136636992,4549781986.0
2017-08-11,275.88,351.16,275.02,328.24,233971008,5412173084.0
2017-08-12,327.82,341.85,313.7,317.09,126007000,5228596735.0
2017-08-13,316.29,317.47,298.05,298.05,120722000,4914961032.0
2017-08-14,296.1,327.39,293.5,297.68,174968000,4909115806.0
2017-08-15,298.18,306.52,292.88,297.86,133924000,4912603933.0
2017-08-16,297.97,307.62,290.21,300.21,106436000,4951611203.0
2017-08-17,301.02,460.53,293.1,460.53,744604992,7596275408.0
2017-08-18,458.67,764.07,458.67,690.24,3087490048,11385819408.0
2017-08-19,697.04,1091.97,625.16,754.56,3196229888,12447999918.0
2017-08-20,772.42,858.96,683.94,712.87,1494019968,11764311435.0
2017-08-21,723.7,756.59,573.47,599.64,1123399936,9901427965.0
2017-08-22,596.19,734.88,570.27,690.88,1393260032,11415546169.0
2017-08-23,690.96,715.67,651.32,669.4,501983008,11060763960.0
2017-08-24,670.03,697.32,617.31,628.11,407176992,10382947973.0
2017-08-25,627.06,665.41,624.3,641.05,348632000,10602408645.0
2017-08-26,641.88,646.93,622.36,625.32,193414000,10347467982.0
2017-08-27,625.89,654.87,589.64,620.9,402718016,10274649098.0
2017-08-28,619.7,626.88,595.52,596.18,216272992,9866885846.0
2017-08-29,596.13,599.3,528.32,552.93,370016992,9152068439.0
2017-08-30,549.32,604.69,535.92,575.21,443856000,9521473372.0
2017-08-31,576.25,603.69,572.14,588.17,298144000,9736726124.0
2017-09-01,588.4,645.52,586.73,622.17,393839008,10300395649.0
2017-09-02,621.96,642.05,560.58,575.9,350478016,9535389383.0
2017-09-03,578.27,617.41,563.59,607.43,344862016,10058460268.0
2017-09-04,608.26,608.26,500.76,517.24,328956992,8565835029.0
2017-09-05,514.9,550.95,458.78,541.71,338977984,8971830392.0
2017-09-06,541.28,642.69,539.96,638.18,693240000,10570580961.0
2017-09-07,636.85,707.98,603.5,652.85,1082380032,10815367304.0
2017-09-08,654.37,687.3,557.51,583.1,809763008,9661132100.0
2017-09-09,584.73,586.18,539.15,547.47,234578000,9071936639.0
2017-09-10,546.47,546.75,484.09,537.07,289508000,8900562998.0
2017-09-11,537.19,556.25,515.67,537.81,274712000,8914019239.0
2017-09-12,539.03,559.22,505.01,510.41,273824992,8461057683.0
2017-09-13,509.47,519.2,471.22,503.61,340344000,8349412081.0
2017-09-14,504.22,510.47,367.04,367.04,257431008,6086136222.0
2017-09-15,369.49,448.39,301.69,424.02,707230976,7031847658.0
2017-09-16,424.49,450.98,388.2,440.22,313583008,7301428312.0
2017-09-17,438.9,438.9,384.06,419.86,221828000,6964751267.0
2017-09-18,422.09,479.69,422.09,479.32,458550016,7953091288.0
2017-09-19,480.64,550.41,450.05,527.88,802321024,8760547516.0
2017-09-20,526.74,527.72,471.09,476.05,669264000,7901970549.0
2017-09-21,475.83,480.01,413.75,416.26,316731008,6909737845.0
2017-09-22,417.92,435.45,402.77,415.09,241904992,6892432473.0
2017-09-23,415.31,432.96,407.45,428.5,189127008,7116984902.0
2017-09-24,428.8,433.04,419.25,421.03,114527000,6994250355.0
2017-09-25,419.65,450.13,419.65,445.8,302272000,7407290307.0
2017-09-26,445.36,458.25,441.83,441.83,165303008,7343076528.0
2017-09-27,441.86,460.0,439.41,457.31,197884992,7601937917.0
