Date,Open,High,Low,Close,Volume,Market Cap
2014-07-21,0.013212,0.013881999999999999,0.013104,0.013487,19494,26973400
2014-07-22,0.013569999999999999,0.013713,0.009659000000000001,0.010128,512931,20254089
2014-07-23,0.010168,0.010343000000000001,0.009686,0.010022,118097,20041455
2014-07-24,0.010024,0.010288,0.009634,0.009923999999999999,61327,19844653
2014-07-25,0.009923000000000001,0.009931,0.009156999999999998,0.009244,75918,18485600
2014-07-26,0.009216,0.009293000000000001,0.008831,0.009022,44231,18042851
2014-07-27,0.009027,0.009084,0.008140999999999999,0.0082,91449,16397276
2014-07-28,0.008158,0.008296,0.007306,0.007998,134367,15993962
2014-07-29,0.007889,0.008295,0.007531,0.008062999999999999,58718,16123687
2014-07-30,0.008129,0.009309999999999999,0.008059,0.008969,136156,17935743
2014-07-31,0.008971,0.010584,0.008417000000000001,0.0099,285239,19798734
2014-08-01,0.009909999999999999,0.010225,0.009587,0.009587,136484,19172584
2014-08-02,0.009565,0.010099,0.009189,0.009956,150361,19910421
2014-08-03,0.009935,0.009998,0.00932,0.009536,63112,19069056
2014-08-04,0.009528,0.009714,0.009249,0.009394,47870,18785108
2014-08-05,0.009396,0.009728,0.009311,0.009577,38932,19152106
2014-08-06,0.009584,0.009586,0.008898,0.008971999999999999,85163,17942363
2014-08-07,0.008973,0.009332,0.008744,0.009014,44283,18026273
2014-08-08,0.009117,0.009306,0.008889,0.009054000000000001,76293,18106224
2014-08-09,0.009065,0.00907,0.008598999999999999,0.008911,90671,17820056
2014-08-10,0.008908,0.009161,0.008817,0.009161,22719,18319020
2014-08-11,0.009162,0.009216,0.008743,0.008751,63218,17499192
2014-08-12,0.008748,0.00886,0.008369,0.008592,77488,17182028
2014-08-13,0.008598999999999999,0.008743,0.008199,0.008584,51403,17166330
2014-08-14,0.008579999999999999,0.008582,0.007776000000000001,0.008281,85846,16560598
2014-08-15,0.008331,0.008931,0.008265999999999999,0.008782,62625,17561785
2014-08-16,0.008790000000000001,0.010984,0.00872,0.01094,266280,21876740
2014-08-17,0.011,0.011,0.009978,0.010505,197538,21008438
2014-08-18,0.010493,0.010567,0.009399,0.010131,180548,20259722
2014-08-19,0.01013,0.010883,0.009796,0.010819,157043,21635967
2014-08-20,0.010784,0.015203999999999999,0.010673,0.015203999999999999,501478,30406190
2014-08-21,0.014976,0.022391,0.014306999999999999,0.020439,1180700,40876267
2014-08-22,0.020415,0.030639999999999997,0.018172999999999998,0.028725,2466200,57447949
2014-08-23,0.028133999999999996,0.029304000000000004,0.023292,0.024942,942424,49883316
2014-08-24,0.024875,0.030368,0.023992,0.030368,863625,60734538
2014-08-25,0.030864,0.047907,0.030552,0.046714,4020070,93425643
2014-08-26,0.046803,0.056590999999999995,0.033366,0.038863999999999996,4565800,77727710
2014-08-27,0.038405,0.039928,0.032976,0.037841,1375400,75680718
2014-08-28,0.03968,0.039851,0.029916,0.030747000000000003,1403300,61493170
2014-08-29,0.030994,0.031546,0.021188,0.026225,1868650,52450004
