Date,Open,High,Low,Close,Volume,Market Cap
2017-12-27,0.9151590000000001,1.0,0.886178,0.969767,324695,
2017-12-28,0.968816,1.05,0.9176219999999999,0.9900959999999999,342596,
2017-12-29,0.992185,1.01,0.9522510000000001,0.9982479999999999,107929,
2017-12-30,0.999102,0.9996450000000001,0.922517,0.990408,157220,3411909.0
2017-12-31,0.9869290000000001,1.0,0.958197,0.996542,435465,3433040.0
2018-01-01,0.998458,1.02,0.9827459999999999,0.9901,187507,3410848.0
2018-01-02,0.9918879999999999,1.05,0.9807469999999999,0.987869,328776,3403162.0
2018-01-03,0.9890610000000001,1.01,0.982826,0.99305,457807,3421010.0
2018-01-04,0.9975569999999999,1.02,0.972775,1.01,749044,3473856.0
2018-01-05,1.01,1.02,0.954866,0.992699,892893,3419801.0
2018-01-06,0.997491,1.01,0.987975,1.0,798358,3451016.0
2018-01-07,1.0,1.03,0.945163,0.9906440000000001,571177,3412722.0
2018-01-08,0.998917,1.03,0.9592370000000001,0.997669,647729,3436922.0
2018-01-09,0.99366,1.01,0.9536100000000001,0.9985940000000001,1190990,3440109.0
2018-01-10,0.999151,1.04,0.743216,0.934961,1403670,3220896.0
2018-01-11,0.778917,1.03,0.720637,1.0,2396900,3461282.0
2018-01-12,1.01,1.06,0.964405,0.99674,220227,3433722.0
2018-01-13,0.9966309999999999,1.04,0.9883379999999999,1.02,977432,3507272.0
2018-01-14,1.02,1.04,0.987981,0.997733,539692,9242641.0
2018-01-15,0.998339,1.01,0.9904870000000001,0.996509,437562,9231302.0
2018-01-16,0.997144,1.04,0.924228,0.9954700000000001,1028360,9221677.0
2018-01-17,0.975613,1.03,0.945498,0.992339,732904,8914520.0
2018-01-18,0.998447,1.01,0.975833,1.0,698147,9460902.0
2018-01-19,0.996044,1.01,0.979406,1.0,452323,9470966.0
2018-01-20,1.0,1.02,0.995654,0.9986430000000001,385589,9586586.0
2018-01-21,1.0,1.01,0.98267,1.0,460369,10028991.0
2018-01-22,1.0,1.02,0.977448,1.0,717274,9716123.0
2018-01-23,0.994534,1.01,0.989298,0.998082,470957,9763503.0
2018-01-24,0.9984879999999999,1.08,0.993776,1.04,446502,10202418.0
2018-01-25,1.04,1.04,1.01,1.02,849223,9551097.0
2018-01-26,1.02,1.04,0.992301,1.03,722646,9655320.0
2018-01-27,1.03,1.08,1.01,1.06,291649,9928263.0
2018-01-28,1.06,1.08,1.04,1.05,650793,9881560.0
2018-01-29,1.05,1.08,0.9975729999999999,1.01,667863,9669184.0
2018-01-30,1.01,1.04,0.982476,1.01,722117,10052029.0
2018-01-31,1.01,1.07,0.986835,1.01,788694,10442219.0
2018-02-01,1.01,1.03,0.982015,1.01,700960,10532689.0
2018-02-02,1.01,1.05,0.937998,1.01,1918560,10413606.0
2018-02-03,1.01,1.37,0.9923549999999999,1.0,1361590,10798731.0
2018-02-04,1.01,1.02,0.9788190000000001,1.01,1662600,11179738.0
2018-02-05,0.9984280000000001,1.04,0.968744,0.997411,1856800,10753887.0
2018-02-06,0.989051,1.2,0.973992,1.02,2228670,10688920.0
2018-02-07,1.01,1.03,0.975932,1.0,1413650,11162164.0
2018-02-08,0.998079,1.02,0.9876469999999999,1.01,945980,11386351.0
2018-02-09,1.01,1.02,0.9897739999999999,1.0,1238230,13969585.0
2018-02-10,1.01,1.01,0.9863290000000001,1.01,1525420,14180968.0
2018-02-11,1.01,1.01,0.9910329999999999,0.996921,1181660,14274162.0
2018-02-12,0.997123,1.01,0.992848,1.0,2239310,14537862.0
2018-02-13,1.0,1.01,0.9911209999999999,1.01,995785,14761299.0
2018-02-14,1.0,1.01,0.985791,1.01,3650250,15240215.0
2018-02-15,1.01,1.01,0.989801,1.0,2479210,17444550.0
2018-02-16,1.0,1.01,0.9948959999999999,1.0,4131900,17472465.0
2018-02-17,1.0,1.01,0.9912920000000001,0.9946799999999999,3215040,17334314.0
2018-02-18,0.994027,1.01,0.9860540000000001,1.0,4559010,17755363.0
2018-02-19,1.0,1.0,0.993527,1.0,3986240,17711295.0
2018-02-20,1.0,1.01,0.994397,1.0,2379180,17784542.0
2018-02-21,1.01,1.01,0.986392,0.999408,2985500,17969122.0
2018-02-22,0.9966389999999999,1.01,0.9623940000000001,1.0,4322680,17655972.0
2018-02-23,1.01,1.01,0.988576,1.01,4494300,18551649.0
2018-02-24,1.01,1.01,0.989577,1.0,3665210,18530016.0
2018-02-25,1.0,1.01,0.9908459999999999,0.994294,2260260,18936512.0
2018-02-26,0.995142,1.01,0.985398,1.0,1600920,19415585.0
2018-02-27,1.0,1.01,0.9939879999999999,1.0,1541440,19897642.0
2018-02-28,1.0,1.01,0.8536860000000001,1.0,2600470,20259935.0
2018-03-01,1.0,1.01,0.995152,0.999499,2631010,20440560.0
2018-03-02,0.998934,1.0,0.9924709999999999,0.9982,3055300,20759639.0
2018-03-03,0.997338,1.01,0.9954629999999999,1.0,1215780,20911388.0
2018-03-04,1.0,1.01,0.9963200000000001,1.01,1787790,21272843.0
2018-03-05,1.0,1.01,0.994819,0.997617,1792350,20520587.0
